route_id,airport_from,airport_to,distance_km,default_price
31065,162,174,2300,135
31066,162,175,1307,85
31067,162,176,1277,84
31068,162,177,956,68
31069,162,178,1574,99
31070,162,179,1660,103
31071,162,180,1020,71
31072,162,181,1024,71
31073,162,182,956,68
31074,162,183,992,70
31075,162,184,988,69
31076,162,185,947,67
31077,162,186,1041,72
31078,162,187,1050,73
31079,162,188,1047,72
31080,162,189,1117,76
31081,162,190,1078,74
31082,162,191,1161,78
31083,162,192,957,68
31084,162,193,1529,96
31085,163,1,1942,117
31086,163,2,2045,122
31087,163,3,2123,126
31088,163,4,2123,126
31089,163,5,2836,162
31090,163,6,2755,158
31091,163,7,1189,79
31092,163,8,1251,83
31093,163,9,1335,87
31094,163,10,1317,86
31095,163,11,3088,174
31096,163,12,2975,169
31097,163,13,876,64
31098,163,14,1125,76
31099,163,15,727,64
31100,163,16,1183,79
31101,163,17,1224,81
31102,163,18,1159,78
31103,163,19,1668,103
31104,163,20,1726,106
31105,163,21,1541,97
31106,163,22,1846,112
31107,163,23,1887,114
31108,163,24,1948,117
31109,163,25,1453,93
31110,163,26,1697,105
31111,163,27,1808,110
31112,163,28,2929,166
31113,163,29,2912,166
31114,163,30,982,69
31115,163,31,1073,74
31116,163,32,1015,71
31117,163,33,437,46
31118,163,34,467,48
31119,163,35,578,55
31120,163,36,459,48
31121,163,37,571,54
31122,163,38,486,49
31123,163,39,358,41
31124,163,40,978,69
31125,163,41,1435,92
31126,163,42,1468,93
31127,163,43,1414,91
31128,163,44,1887,114
31129,163,45,1657,103
31130,163,46,1995,120
31131,163,47,1960,118
31132,163,48,2725,156
31133,163,49,2570,149
31134,163,50,747,65
31135,163,51,1209,80
31136,163,52,1113,76
31137,163,53,716,63
31138,163,54,1055,73
31139,163,55,1080,74
31140,163,56,1231,82
31141,163,57,838,62
31142,163,58,1101,75
31143,163,59,2373,139
31144,163,60,2076,124
31145,163,61,2677,154
31146,163,62,2640,152
31147,163,63,2618,151
31148,163,64,2144,127
31149,163,65,2443,142
31150,163,66,1274,84
31151,163,67,1296,85
31152,163,68,1347,87
31153,163,69,2151,128
31154,163,70,1942,117
31155,163,71,1768,108
31156,163,72,2176,129
31157,163,73,1551,98
31158,163,74,1774,109
31159,163,75,1744,107
31160,163,76,1669,103
31161,163,77,1811,111
31162,163,78,1918,116
31163,163,79,1914,116
31164,163,80,1565,98
31165,163,81,1572,99
31166,163,82,1538,97
31167,163,83,1510,95
31168,163,84,1496,95
31169,163,85,2000,120
31170,163,86,1631,102
31171,163,87,1637,102
31172,163,88,2308,135
31173,163,89,2375,139
31174,163,90,1691,105
31175,163,91,1963,118
31176,163,92,1545,97
31177,163,93,1739,107
31178,163,94,1712,106
31179,163,95,2057,123
31180,163,96,2018,121
31181,163,97,1461,93
31182,163,98,1826,111
31183,163,99,467,48
31184,163,100,355,41
31185,163,101,316,39
31186,163,102,1376,89
31187,163,103,690,61
31188,163,104,610,57
31189,163,105,402,44
31190,163,106,1233,82
31191,163,107,2556,148
31192,163,108,1543,97
31193,163,109,1413,91
31194,163,110,1835,112
31195,163,111,1827,111
31196,163,112,1050,72
31197,163,113,1094,75
31198,163,114,1129,76
31199,163,115,1900,115
31200,163,116,1977,119
31201,163,117,364,42
31202,163,118,681,61
31203,163,119,650,59
31204,163,120,780,67
31205,163,121,744,65
31206,163,122,987,69
31207,163,123,856,63
31208,163,124,500,50
31209,163,125,709,63
31210,163,126,593,56
31211,163,127,936,67
31212,163,128,918,66
31213,163,129,1021,71
31214,163,130,2897,165
31215,163,131,2646,152
31216,163,132,3016,171
31217,163,133,3831,212
31218,163,134,3832,212
31219,163,135,1701,105
31220,163,136,1410,91
31221,163,137,1789,109
31222,163,138,1475,94
31223,163,139,1669,103
31224,163,140,1571,99
31225,163,141,1752,108
31226,163,142,1684,104
31227,163,143,1182,79
31228,163,144,1162,78
31229,163,145,1103,75
31230,163,146,1408,90
31231,163,147,1372,89
31232,163,148,1372,89
31233,163,149,2496,145
31234,163,150,2205,130
31235,163,151,2477,144
31236,163,152,2908,165
31237,163,153,2602,150
31238,163,154,2890,164
31239,163,155,2196,130
31240,163,156,2279,134
31241,163,157,2365,138
31242,163,158,2660,153
31243,163,159,112,28
31244,163,160,86,26
31245,163,161,300,41
31246,163,162,421,45
31247,163,164,1376,89
31248,163,165,1573,99
31249,163,166,1392,90
31250,163,167,1462,93
31251,163,168,2117,126
31252,163,169,2172,129
31253,163,170,2366,138
31254,163,171,2395,140
31255,163,172,2634,152
31256,163,173,2602,150
31257,163,174,2518,146
31258,163,175,1299,85
31259,163,176,1275,84
31260,163,177,1098,75
31261,163,178,1655,103
31262,163,179,1590,100
31263,163,180,1368,88
31264,163,181,1380,89
31265,163,182,1302,85
31266,163,183,1334,87
31267,163,184,1340,87
31268,163,185,1303,85
31269,163,186,1333,87
31270,163,187,1255,83
31271,163,188,1364,88
31272,163,189,1320,86
31273,163,190,1366,88
31274,163,191,1492,95
31275,163,192,1203,80
31276,163,193,1918,116
31277,164,1,1113,76
31278,164,2,1169,78
31279,164,3,801,60
31280,164,4,801,60
31281,164,5,2968,168
31282,164,6,2896,165
31283,164,7,605,56
31284,164,8,337,40
31285,164,9,212,35
31286,164,10,524,51
31287,164,11,3377,189
31288,164,12,3099,175
31289,164,13,1544,97
31290,164,14,1698,105
31291,164,15,1290,84
31292,164,16,483,49
31293,164,17,448,47
31294,164,18,510,51
31295,164,19,862,63
31296,164,20,863,63
31297,164,21,731,64
31298,164,22,1282,84
31299,164,23,1577,99
31300,164,24,1586,99
31301,164,25,607,56
31302,164,26,746,65
31303,164,27,939,67
31304,164,28,2509,145
31305,164,29,2443,142
31306,164,30,512,51
31307,164,31,632,58
31308,164,32,747,65
31309,164,33,950,68
31310,164,34,993,70
31311,164,35,922,66
31312,164,36,1705,105
31313,164,37,1706,105
31314,164,38,1781,109
31315,164,39,1701,105
31316,164,40,2353,138
31317,164,41,478,49
31318,164,42,481,49
31319,164,43,525,51
31320,164,44,517,51
31321,164,45,329,40
31322,164,46,704,62
31323,164,47,773,66
31324,164,48,2934,167
31325,164,49,2684,154
31326,164,50,650,59
31327,164,51,261,38
31328,164,52,286,40
31329,164,53,693,62
31330,164,54,445,47
31331,164,55,392,44
31332,164,56,145,30
31333,164,57,562,54
31334,164,58,293,41
31335,164,59,1641,102
31336,164,60,1387,89
31337,164,61,1928,116
31338,164,62,1852,113
31339,164,63,2024,121
31340,164,64,1265,83
31341,164,65,1599,100
31342,164,66,807,60
31343,164,67,984,69
31344,164,68,659,60
31345,164,69,2637,152
31346,164,70,2564,148
31347,164,71,2409,140
31348,164,72,2777,159
31349,164,73,1240,82
31350,164,74,1319,86
31351,164,75,1375,89
31352,164,76,1416,91
31353,164,77,1398,90
31354,164,78,694,62
31355,164,79,706,62
31356,164,80,204,34
31357,164,81,231,36
31358,164,82,218,35
31359,164,83,364,42
31360,164,84,345,41
31361,164,85,863,63
31362,164,86,389,43
31363,164,87,261,38
31364,164,88,1096,75
31365,164,89,1232,82
31366,164,90,340,40
31367,164,91,960,68
31368,164,92,292,40
31369,164,93,444,47
31370,164,94,456,47
31371,164,95,734,64
31372,164,96,1066,73
31373,164,97,418,45
31374,164,98,1122,76
31375,164,99,1483,94
31376,164,100,1322,86
31377,164,101,1407,90
31378,164,102,0,20
31379,164,103,1413,91
31380,164,104,1364,88
31381,164,105,1280,84
31382,164,106,296,41
31383,164,107,1379,89
31384,164,108,1541,97
31385,164,109,1441,92
31386,164,110,1016,71
31387,164,111,979,69
31388,164,112,603,56
31389,164,113,581,55
31390,164,114,434,46
31391,164,115,1201,80
31392,164,116,1195,80
31393,164,117,1426,91
31394,164,118,1444,92
31395,164,119,1285,84
31396,164,120,1033,72
31397,164,121,1028,71
31398,164,122,874,64
31399,164,123,728,64
31400,164,124,1036,72
31401,164,125,810,60
31402,164,126,816,61
31403,164,127,840,62
31404,164,128,1109,75
31405,164,129,1031,72
31406,164,130,1726,106
31407,164,131,1533,97
31408,164,132,1784,109
31409,164,133,2691,155
31410,164,134,2981,169
31411,164,135,1392,90
31412,164,136,1149,77
31413,164,137,1580,99
31414,164,138,1438,92
31415,164,139,496,50
31416,164,140,954,68
31417,164,141,1136,77
31418,164,142,1021,71
31419,164,143,653,59
31420,164,144,954,68
31421,164,145,885,64
31422,164,146,471,48
31423,164,147,554,53
31424,164,148,554,53
31425,164,149,1242,82
31426,164,150,857,63
31427,164,151,1147,77
31428,164,152,1609,100
31429,164,153,1261,83
31430,164,154,1625,101
31431,164,155,1008,70
31432,164,156,997,70
31433,164,157,996,70
31434,164,158,1318,86
31435,164,159,1488,94
31436,164,160,1460,93
31437,164,161,1162,78
31438,164,162,957,68
31439,164,163,1376,89
31440,164,166,78,25
31441,164,167,101,27
31442,164,168,1744,107
31443,164,169,1806,110
31444,164,170,2118,126
31445,164,171,1823,111
31446,164,172,2169,128
31447,164,173,2047,122
31448,164,174,1932,117
31449,164,175,1663,103
31450,164,176,1631,102
31451,164,177,1163,78
31452,164,178,1683,104
31453,164,179,2048,122
31454,164,180,789,67
31455,164,181,755,65
31456,164,182,775,66
31457,164,183,808,60
31458,164,184,761,66
31459,164,185,729,64
31460,164,186,1009,70
31461,164,187,1250,82
31462,164,188,923,66
31463,164,189,1293,85
31464,164,190,1039,72
31465,164,191,925,66
31466,164,192,1103,75
31467,164,193,694,62
31468,165,1,1217,81
31469,165,2,1256,83
31470,165,3,573,54
31471,165,4,573,54
31472,165,5,3153,178
31473,165,6,3083,174
31474,165,7,819,61
31475,165,8,552,53
31476,165,9,416,45
31477,165,10,719,63
31478,165,11,3572,199
31479,165,12,3281,184
31480,165,13,1775,109
31481,165,14,1927,116
31482,165,15,1520,96
31483,165,16,532,52
31484,165,17,485,49
31485,165,18,564,54
31486,165,19,999,70
31487,165,20,984,69
31488,165,21,884,64
31489,165,22,1429,91
31490,165,23,1746,107
31491,165,24,1747,107
31492,165,25,773,66
31493,165,26,858,63
31494,165,27,1050,72
31495,165,28,2631,152
31496,165,29,2559,148
31497,165,30,742,65
31498,165,31,857,63
31499,165,32,974,69
31500,165,33,1139,77
31501,165,34,1162,78
31502,165,35,1078,74
31503,165,36,1921,116
31504,165,37,1929,116
31505,165,38,1994,120
31506,165,39,1907,115
31507,165,40,2544,147
31508,165,41,408,44
31509,165,42,395,44
31510,165,43,466,48
31511,165,44,319,39
31512,165,45,98,27
31513,165,46,474,48
31514,165,47,555,53
31515,165,48,3127,176
31516,165,49,2871,164
31517,165,50,867,63
31518,165,51,489,49
31519,165,52,460,48
31520,165,53,868,63
31521,165,54,564,54
31522,165,55,520,51
31523,165,56,360,42
31524,165,57,739,64
31525,165,58,518,51
31526,165,59,1734,107
31527,165,60,1503,95
31528,165,61,2005,120
31529,165,62,1922,116
31530,165,63,2129,126
31531,165,64,1344,87
31532,165,65,1667,103
31533,165,66,1011,71
31534,165,67,1188,79
31535,165,68,850,62
31536,165,69,2650,152
31537,165,70,2602,150
31538,165,71,2455,143
31539,165,72,2806,160
31540,165,73,1193,80
31541,165,74,1233,82
31542,165,75,1301,85
31543,165,76,1363,88
31544,165,77,1313,86
31545,165,78,696,62
31546,165,79,716,63
31547,165,80,214,35
31548,165,81,261,38
31549,165,82,286,40
31550,165,83,491,49
31551,165,84,476,49
31552,165,85,888,64
31553,165,86,448,47
31554,165,87,166,32
31555,165,88,1064,73
31556,165,89,1224,81
31557,165,90,295,41
31558,165,91,1027,71
31559,165,92,383,43
31560,165,93,441,46
31561,165,94,484,49
31562,165,95,654,59
31563,165,96,1139,77
31564,165,97,572,54
31565,165,98,1255,83
31566,165,99,1707,105
31567,165,100,1542,97
31568,165,101,1625,101
31569,165,102,231,36
31570,165,103,1643,102
31571,165,104,1593,100
31572,165,105,1502,95
31573,165,106,376,43
31574,165,107,1349,87
31575,165,108,1745,107
31576,165,109,1651,103
31577,165,110,1132,77
31578,165,111,1091,75
31579,165,112,682,61
31580,165,113,648,59
31581,165,114,520,51
31582,165,115,1327,86
31583,165,116,1304,85
31584,165,117,1587,99
31585,165,118,1565,98
31586,165,119,1407,90
31587,165,120,1264,83
31588,165,121,1259,83
31589,165,122,1101,75
31590,165,123,959,68
31591,165,124,1259,83
31592,165,125,1037,72
31593,165,126,1031,72
31594,165,127,1069,73
31595,165,128,1338,87
31596,165,129,1256,83
31597,165,130,1498,95
31598,165,131,1311,86
31599,165,132,1553,98
31600,165,133,2462,143
31601,165,134,2777,159
31602,165,135,1571,99
31603,165,136,1348,87
31604,165,137,1762,108
31605,165,138,1643,102
31606,165,139,568,54
31607,165,140,1119,76
31608,165,141,1285,84
31609,165,142,1170,79
31610,165,143,867,63
31611,165,144,1170,79
31612,165,145,1106,75
31613,165,146,644,59
31614,165,147,737,64
31615,165,148,737,64
31616,165,149,1011,71
31617,165,150,638,58
31618,165,151,922,66
31619,165,152,1381,89
31620,165,153,1040,72
31621,165,154,1395,90
31622,165,155,784,67
31623,165,156,766,66
31624,165,157,792,68
31625,165,158,1097,75
31626,165,159,1685,104
31627,165,160,1658,103
31628,165,161,1339,87
31629,165,162,1152,78
31630,165,163,1573,99
31631,165,166,185,33
31632,165,167,130,29
31633,165,168,1898,115
31634,165,169,1958,118
31635,165,170,2276,134
31636,165,171,1940,117
31637,165,172,2293,135
31638,165,173,2159,128
31639,165,174,2043,122
31640,165,175,1885,114
31641,165,176,1854,113
31642,165,177,1385,89
31643,165,178,1884,114
31644,165,179,2270,133
31645,165,180,755,65
31646,165,181,716,63
31647,165,182,760,66
31648,165,183,785,67
31649,165,184,735,64
31650,165,185,713,63
31651,165,186,994,70
31652,165,187,1266,83
31653,165,188,895,65
31654,165,189,1299,85
31655,165,190,1018,71
31656,165,191,864,63
31657,165,192,1122,76
31658,165,193,696,62
31659,166,1,1186,79
31660,166,2,1239,82
31661,166,3,757,65
31662,166,4,757,65
31663,166,5,3045,172
31664,166,6,2974,169
31665,166,7,679,61
31666,166,8,411,45
31667,166,9,290,40
31668,166,10,602,56
31669,166,11,3453,193
31670,166,12,3176,179
31671,166,13,1600,100
31672,166,14,1760,108
31673,166,15,1343,87
31674,166,16,430,46
31675,166,17,390,43
31676,166,18,458,47
31677,166,19,938,67
31678,166,20,937,67
31679,166,21,808,60
31680,166,22,1359,88
31681,166,23,1655,103
31682,166,24,1664,103
31683,166,25,685,61
31684,166,26,819,61
31685,166,27,1012,71
31686,166,28,2584,149
31687,166,29,2518,146
31688,166,30,567,54
31689,166,31,700,62
31690,166,32,813,61
31691,166,33,960,68
31692,166,34,992,70
31693,166,35,914,66
31694,166,36,1736,107
31695,166,37,1744,107
31696,166,38,1809,110
31697,166,39,1724,106
31698,166,40,2366,138
31699,166,41,402,44
31700,166,42,404,44
31701,166,43,451,47
31702,166,44,495,50
31703,166,45,279,40
31704,166,46,652,59
31705,166,47,706,62
31706,166,48,3011,171
31707,166,49,2761,158
31708,166,50,682,61
31709,166,51,329,40
31710,166,52,282,40
31711,166,53,694,62
31712,166,54,415,45
31713,166,55,365,42
31714,166,56,176,32
31715,166,57,563,54
31716,166,58,336,40
31717,166,59,1713,106
31718,166,60,1462,93
31719,166,61,1997,120
31720,166,62,1920,116
31721,166,63,2097,125
31722,166,64,1334,87
31723,166,65,1666,103
31724,166,66,883,64
31725,166,67,1059,73
31726,166,68,737,64
31727,166,69,2582,149
31728,166,70,2515,146
31729,166,71,2363,138
31730,166,72,2726,156
31731,166,73,1171,79
31732,166,74,1245,82
31733,166,75,1302,85
31734,166,76,1346,87
31735,166,77,1324,86
31736,166,78,743,65
31737,166,79,758,65
31738,166,80,236,37
31739,166,81,273,39
31740,166,82,270,39
31741,166,83,436,46
31742,166,84,417,45
31743,166,85,919,66
31744,166,86,447,47
31745,166,87,266,39
31746,166,88,1139,77
31747,166,89,1282,84
31748,166,90,367,42
31749,166,91,1026,71
31750,166,92,355,41
31751,166,93,488,49
31752,166,94,508,50
31753,166,95,760,66
31754,166,96,1133,77
31755,166,97,495,50
31756,166,98,1198,80
31757,166,99,1522,96
31758,166,100,1356,88
31759,166,101,1439,92
31760,166,102,78,25
31761,166,103,1464,93
31762,166,104,1411,91
31763,166,105,1317,86
31764,166,106,246,37
31765,166,107,1424,91
31766,166,108,1616,101
31767,166,109,1515,96
31768,166,110,1090,75
31769,166,111,1052,73
31770,166,112,561,54
31771,166,113,534,52
31772,166,114,391,43
31773,166,115,1276,84
31774,166,116,1268,83
31775,166,117,1422,91
31776,166,118,1422,91
31777,166,119,1262,83
31778,166,120,1089,74
31779,166,121,1082,74
31780,166,122,940,67
31781,166,123,783,67
31782,166,124,1075,74
31783,166,125,855,63
31784,166,126,846,62
31785,166,127,902,65
31786,166,128,1172,79
31787,166,129,1098,75
31788,166,130,1666,103
31789,166,131,1467,93
31790,166,132,1730,106
31791,166,133,2631,152
31792,166,134,2908,165
31793,166,135,1470,94
31794,166,136,1226,81
31795,166,137,1658,103
31796,166,138,1513,96
31797,166,139,560,54
31798,166,140,1032,72
31799,166,141,1214,81
31800,166,142,1098,75
31801,166,143,727,64
31802,166,144,1026,71
31803,166,145,956,68
31804,166,146,549,53
31805,166,147,632,58
31806,166,148,632,58
31807,166,149,1188,79
31808,166,150,822,61
31809,166,151,1107,75
31810,166,152,1564,98
31811,166,153,1225,81
31812,166,154,1575,99
31813,166,155,945,67
31814,166,156,945,67
31815,166,157,973,69
31816,166,158,1282,84
31817,166,159,1504,95
31818,166,160,1477,94
31819,166,161,1165,78
31820,166,162,971,69
31821,166,163,1392,90
31822,166,164,78,25
31823,166,165,185,33
31824,166,167,75,25
31825,166,168,1822,111
31826,166,169,1884,114
31827,166,170,2196,130
31828,166,171,1898,115
31829,166,172,2245,132
31830,166,173,2121,126
31831,166,174,2006,120
31832,166,175,1731,107
31833,166,176,1699,105
31834,166,177,1231,82
31835,166,178,1758,108
31836,166,179,2117,126
31837,166,180,721,63
31838,166,181,686,61
31839,166,182,710,63
31840,166,183,742,65
31841,166,184,694,62
31842,166,185,663,60
31843,166,186,945,67
31844,166,187,1194,80
31845,166,188,856,63
31846,166,189,1234,82
31847,166,190,974,69
31848,166,191,853,63
31849,166,192,1047,72
31850,166,193,743,65
31851,167,1,1151,78
31852,167,2,1199,80
31853,167,3,701,62
31854,167,4,701,62
31855,167,5,3046,172
31856,167,6,2975,169
31857,167,7,696,62
31858,167,8,427,46
31859,167,9,295,41
31860,167,10,604,56
31861,167,11,3460,193
31862,167,12,3176,179
31863,167,13,1645,102
31864,167,14,1797,110
31865,167,15,1390,90
31866,167,16,495,50
31867,167,17,453,47
31868,167,18,525,51
31869,167,19,915,66
31870,167,20,908,65
31871,167,21,791,67
31872,167,22,1340,87
31873,167,23,1647,102
31874,167,24,1652,103
31875,167,25,672,60
31876,167,26,786,67
31877,167,27,979,69
31878,167,28,2557,148
31879,167,29,2489,144
31880,167,30,612,57
31881,167,31,729,64
31882,167,32,845,62
31883,167,33,1032,72
31884,167,34,1066,73
31885,167,35,989,69
31886,167,36,1800,110
31887,167,37,1804,110
31888,167,38,1875,114
31889,167,39,1791,110
31890,167,40,2437,142
31891,167,41,437,46
31892,167,42,434,46
31893,167,43,490,49
31894,167,44,426,46
31895,167,45,228,36
31896,167,46,604,56
31897,167,47,678,61
31898,167,48,3016,171
31899,167,49,2763,158
31900,167,50,745,65
31901,167,51,360,42
31902,167,52,356,41
31903,167,53,768,66
31904,167,54,490,49
31905,167,55,440,46
31906,167,56,236,37
31907,167,57,637,58
31908,167,58,391,43
31909,167,59,1676,104
31910,167,60,1431,92
31911,167,61,1956,118
31912,167,62,1876,114
31913,167,63,2064,123
31914,167,64,1292,85
31915,167,65,1622,101
31916,167,66,893,65
31917,167,67,1070,74
31918,167,68,738,64
31919,167,69,2643,152
31920,167,70,2581,149
31921,167,71,2430,141
31922,167,72,2790,160
31923,167,73,1218,81
31924,167,74,1280,84
31925,167,75,1342,87
31926,167,76,1391,90
31927,167,77,1360,88
31928,167,78,682,61
31929,167,79,698,62
31930,167,80,171,32
31931,167,81,213,35
31932,167,82,219,35
31933,167,83,406,44
31934,167,84,388,43
31935,167,85,863,63
31936,167,86,396,44
31937,167,87,191,33
31938,167,88,1073,74
31939,167,89,1220,81
31940,167,90,297,41
31941,167,91,980,69
31942,167,92,312,39
31943,167,93,425,45
31944,167,94,451,47
31945,167,95,688,61
31946,167,96,1090,74
31947,167,97,475,49
31948,167,98,1174,79
31949,167,99,1581,99
31950,167,100,1418,91
31951,167,101,1502,95
31952,167,102,101,27
31953,167,103,1514,96
31954,167,104,1464,93
31955,167,105,1377,89
31956,167,106,316,39
31957,167,107,1358,88
31958,167,108,1627,101
31959,167,109,1531,97
31960,167,110,1060,73
31961,167,111,1020,71
31962,167,112,631,58
31963,167,113,603,56
31964,167,114,462,48
31965,167,115,1249,82
31966,167,116,1236,82
31967,167,117,1497,95
31968,167,118,1496,95
31969,167,119,1337,87
31970,167,120,1134,77
31971,167,121,1129,76
31972,167,122,972,69
31973,167,123,829,61
31974,167,124,1134,77
31975,167,125,909,65
31976,167,126,910,65
31977,167,127,939,67
31978,167,128,1208,80
31979,167,129,1128,76
31980,167,130,1627,101
31981,167,131,1437,92
31982,167,132,1683,104
31983,167,133,2592,150
31984,167,134,2893,165
31985,167,135,1466,93
31986,167,136,1233,82
31987,167,137,1656,103
31988,167,138,1525,96
31989,167,139,513,51
31990,167,140,1020,71
31991,167,141,1195,80
31992,167,142,1080,74
31993,167,143,744,65
31994,167,144,1047,72
31995,167,145,980,69
31996,167,146,539,52
31997,167,147,628,58
31998,167,148,628,58
31999,167,149,1141,77
32000,167,150,760,66
32001,167,151,1048,72
32002,167,152,1509,95
32003,167,153,1163,78
32004,167,154,1525,96
32005,167,155,911,66
32006,167,156,896,65
32007,167,157,904,65
32008,167,158,1220,81
32009,167,159,1575,99
32010,167,160,1547,97
32011,167,161,1239,82
32012,167,162,1042,72
32013,167,163,1462,93
32014,167,164,101,27
32015,167,165,130,29
32016,167,166,75,25
32017,167,168,1807,110
32018,167,169,1868,113
32019,167,170,2183,129
32020,167,171,1868,113
32021,167,172,2218,131
32022,167,173,2091,125
32023,167,174,1975,119
32024,167,175,1759,108
32025,167,176,1727,106
32026,167,177,1259,83
32027,167,178,1768,108
32028,167,179,2144,127
32029,167,180,769,66
32030,167,181,733,64
32031,167,182,763,66
32032,167,183,793,68
32033,167,184,744,65
32034,167,185,716,63
32035,167,186,999,70
32036,167,187,1255,83
32037,167,188,907,65
32038,167,189,1294,85
32039,167,190,1026,71
32040,167,191,895,65
32041,167,192,1108,75
32042,167,193,682,61
32043,168,1,756,65
32044,168,2,787,67
32045,168,3,2265,133
32046,168,4,2265,133
32047,168,5,1326,86
32048,168,6,1271,84
32049,168,7,1226,81
32050,168,8,1442,92
32051,168,9,1536,97
32052,168,10,1238,82
32053,168,11,1793,110
32054,168,12,1438,92
32055,168,13,1403,90
32056,168,14,1263,83
32057,168,15,1415,91
32058,168,16,2146,127
32059,168,17,2131,127
32060,168,18,2159,128
32061,168,19,901,65
32062,168,20,926,66
32063,168,21,1016,71
32064,168,22,470,48
32065,168,23,230,36
32066,168,24,177,32
32067,168,25,1138,77
32068,168,26,1054,73
32069,168,27,881,64
32070,168,28,829,61
32071,168,29,798,68
32072,168,30,1491,95
32073,168,31,1287,84
32074,168,32,1250,82
32075,168,33,1980,119
32076,168,34,2123,126
32077,168,35,2149,127
32078,168,36,2036,122
32079,168,37,1900,115
32080,168,38,2134,127
32081,168,39,2186,129
32082,168,40,2820,161
32083,168,41,2219,131
32084,168,42,2225,131
32085,168,43,2261,133
32086,168,44,1947,117
32087,168,45,1969,118
32088,168,46,2258,133
32089,168,47,2419,141
32090,168,48,1352,88
32091,168,49,1073,74
32092,168,50,1688,104
32093,168,51,1551,98
32094,168,52,1841,112
32095,168,53,1961,118
32096,168,54,2015,121
32097,168,55,1971,119
32098,168,56,1740,107
32099,168,57,1902,115
32100,168,58,1653,103
32101,168,59,555,53
32102,168,60,494,50
32103,168,61,729,64
32104,168,62,753,65
32105,168,63,544,53
32106,168,64,772,66
32107,168,65,745,65
32108,168,66,1019,71
32109,168,67,894,65
32110,168,68,1106,75
32111,168,69,4123,226
32112,168,70,3968,218
32113,168,71,3794,210
32114,168,72,4202,230
32115,168,73,2931,167
32116,168,74,3047,172
32117,168,75,3090,174
32118,168,76,3107,175
32119,168,77,3122,176
32120,168,78,1377,89
32121,168,79,1348,87
32122,168,80,1686,104
32123,168,81,1641,102
32124,168,82,1612,101
32125,168,83,1406,90
32126,168,84,1422,91
32127,168,85,1215,81
32128,168,86,1468,93
32129,168,87,1763,108
32130,168,88,1384,89
32131,168,89,1251,83
32132,168,90,1660,103
32133,168,91,1005,70
32134,168,92,1516,96
32135,168,93,1530,96
32136,168,94,1466,93
32137,168,95,1613,101
32138,168,96,912,66
32139,168,97,1332,87
32140,168,98,656,59
32141,168,99,1774,109
32142,168,100,1783,109
32143,168,101,1861,113
32144,168,102,1744,107
32145,168,103,1507,95
32146,168,104,1560,98
32147,168,105,1727,106
32148,168,106,1982,119
32149,168,107,1379,89
32150,168,108,628,58
32151,168,109,734,64
32152,168,110,798,68
32153,168,111,842,62
32154,168,112,2188,129
32155,168,113,2193,130
32156,168,114,2062,123
32157,168,115,599,56
32158,168,116,671,60
32159,168,117,2428,141
32160,168,118,2658,153
32161,168,119,2537,147
32162,168,120,1347,87
32163,168,121,1385,89
32164,168,122,1200,80
32165,168,123,1422,91
32166,168,124,1644,102
32167,168,125,1533,97
32168,168,126,1715,106
32169,168,127,1266,83
32170,168,128,1201,80
32171,168,129,1112,76
32172,168,130,3220,181
32173,168,131,3112,176
32174,168,132,3185,179
32175,168,133,4114,226
32176,168,134,4622,251
32177,168,135,426,46
32178,168,136,734,64
32179,168,137,344,41
32180,168,138,662,60
32181,168,139,1356,88
32182,168,140,792,68
32183,168,141,613,57
32184,168,142,727,64
32185,168,143,1191,80
32186,168,144,1011,71
32187,168,145,1093,75
32188,168,146,1273,84
32189,168,147,1197,80
32190,168,148,1197,80
32191,168,149,2710,155
32192,168,150,2226,131
32193,168,151,2479,144
32194,168,152,2908,165
32195,168,153,2521,146
32196,168,154,2997,170
32197,168,155,2605,150
32198,168,156,2477,144
32199,168,157,2208,130
32200,168,158,2558,148
32201,168,159,2178,129
32202,168,160,2147,127
32203,168,161,2166,128
32204,168,162,1942,117
32205,168,163,2117,126
32206,168,164,1744,107
32207,168,165,1898,115
32208,168,166,1822,111
32209,168,167,1807,110
32210,168,170,381,43
32211,168,171,358,41
32212,168,172,517,51
32213,168,173,506,50
32214,168,174,457,47
32215,168,175,1022,71
32216,168,176,1023,71
32217,168,177,1020,71
32218,168,178,593,56
32219,168,179,1126,76
32220,168,180,2494,145
32221,168,181,2467,143
32222,168,182,2461,143
32223,168,183,2500,145
32224,168,184,2461,143
32225,168,185,2420,141
32226,168,186,2672,154
32227,168,187,2836,162
32228,168,188,2609,150
32229,168,189,2895,165
32230,168,190,2708,155
32231,168,191,2644,152
32232,168,192,2700,155
32233,168,193,1377,89
32234,169,1,806,60
32235,169,2,832,62
32236,169,3,2320,136
32237,169,4,2320,136
32238,169,5,1280,84
32239,169,6,1226,81
32240,169,7,1289,84
32241,169,8,1505,95
32242,169,9,1598,100
32243,169,10,1300,85
32244,169,11,1750,107
32245,169,12,1389,89
32246,169,13,1447,92
32247,169,14,1299,85
32248,169,15,1466,93
32249,169,16,2209,130
32250,169,17,2194,130
32251,169,18,2222,131
32252,169,19,960,68
32253,169,20,984,69
32254,169,21,1077,74
32255,169,22,529,52
32256,169,23,287,40
32257,169,24,238,37
32258,169,25,1199,80
32259,169,26,1112,76
32260,169,27,936,67
32261,169,28,769,66
32262,169,29,741,64
32263,169,30,1553,98
32264,169,31,1349,87
32265,169,32,1312,86
