instance_id,schedule_id,scheduled_departure,scheduled_arrival,actual_departure,actual_arrival,aircraft_id,real_price
15322,6454,2025-06-10 18:05:00,2025-06-10 20:40:00,,,1239,
15323,7156,2025-06-10 18:05:00,2025-06-10 20:15:00,,,1852,
15324,7205,2025-06-10 18:05:00,2025-06-10 22:15:00,,,577,
15325,7319,2025-06-10 18:05:00,2025-06-10 20:00:00,,,1304,
15326,7348,2025-06-10 18:05:00,2025-06-10 20:55:00,,,217,
15327,7491,2025-06-10 18:05:00,2025-06-10 20:10:00,,,1590,
15328,4196,2025-06-10 18:10:00,2025-06-10 22:15:00,,,1572,
15329,4641,2025-06-10 18:10:00,2025-06-10 19:55:00,,,1213,
15330,4761,2025-06-10 18:10:00,2025-06-10 19:10:00,,,660,
15331,4988,2025-06-10 18:10:00,2025-06-10 20:30:00,,,38,
15332,5158,2025-06-10 18:10:00,2025-06-10 19:35:00,,,1652,
15333,5374,2025-06-10 18:10:00,2025-06-10 21:25:00,,,69,
15334,5584,2025-06-10 18:10:00,2025-06-10 20:35:00,,,239,
15335,5829,2025-06-10 18:10:00,2025-06-10 23:20:00,,,1821,
15336,5949,2025-06-10 18:10:00,2025-06-10 20:10:00,,,254,
15337,6132,2025-06-10 18:10:00,2025-06-10 21:55:00,,,207,
15338,6153,2025-06-10 18:10:00,2025-06-10 20:15:00,,,768,
15339,6259,2025-06-10 18:10:00,2025-06-10 21:05:00,,,510,
15340,6941,2025-06-10 18:10:00,2025-06-10 19:10:00,,,1217,
15341,6986,2025-06-10 18:10:00,2025-06-10 19:20:00,,,129,
15342,7058,2025-06-10 18:10:00,2025-06-10 22:15:00,,,1222,
15343,7346,2025-06-10 18:10:00,2025-06-10 20:25:00,,,1684,
15344,7350,2025-06-10 18:10:00,2025-06-10 20:00:00,,,1255,
15345,7407,2025-06-10 18:10:00,2025-06-10 19:35:00,,,1770,
15346,7943,2025-06-10 18:10:00,2025-06-10 19:40:00,,,333,
15347,4517,2025-06-10 18:15:00,2025-06-10 20:15:00,,,1072,
15348,4648,2025-06-10 18:15:00,2025-06-10 22:00:00,,,184,
15349,4799,2025-06-10 18:15:00,2025-06-10 20:30:00,,,1645,
15350,5281,2025-06-10 18:15:00,2025-06-10 20:15:00,,,266,
15351,6117,2025-06-10 18:15:00,2025-06-10 20:30:00,,,1721,
15352,6134,2025-06-10 18:15:00,2025-06-10 22:00:00,,,1660,
15353,6361,2025-06-10 18:15:00,2025-06-10 20:40:00,,,1507,
15354,6623,2025-06-10 18:15:00,2025-06-10 22:50:00,,,1128,
15355,6854,2025-06-10 18:15:00,2025-06-10 19:45:00,,,1587,
15356,7148,2025-06-10 18:15:00,2025-06-10 19:20:00,,,934,
15357,7234,2025-06-10 18:15:00,2025-06-10 19:15:00,,,304,
15358,4596,2025-06-10 18:20:00,2025-06-10 20:35:00,,,1690,
15359,4719,2025-06-10 18:20:00,2025-06-10 21:15:00,,,1303,
15360,4948,2025-06-10 18:20:00,2025-06-10 20:10:00,,,1848,
15361,5009,2025-06-10 18:20:00,2025-06-10 20:15:00,,,1644,
15362,5193,2025-06-10 18:20:00,2025-06-10 21:55:00,,,191,
15363,5667,2025-06-10 18:20:00,2025-06-10 20:40:00,,,1870,
15364,5674,2025-06-10 18:20:00,2025-06-10 21:40:00,,,1533,
15365,5755,2025-06-10 18:20:00,2025-06-10 21:55:00,,,1186,
15366,6128,2025-06-10 18:20:00,2025-06-10 19:10:00,,,215,
15367,6307,2025-06-10 18:20:00,2025-06-10 20:00:00,,,1557,
15368,6790,2025-06-10 18:20:00,2025-06-10 19:40:00,,,1927,
15369,7174,2025-06-10 18:20:00,2025-06-10 20:10:00,,,1342,
15370,7208,2025-06-10 18:20:00,2025-06-10 20:45:00,,,421,
15371,7361,2025-06-10 18:20:00,2025-06-10 20:45:00,,,1415,
15372,7791,2025-06-10 18:20:00,2025-06-10 19:20:00,,,757,
15373,7979,2025-06-10 18:20:00,2025-06-10 20:10:00,,,1754,
15374,4296,2025-06-10 18:25:00,2025-06-10 21:00:00,,,438,
15375,4496,2025-06-10 18:25:00,2025-06-10 20:05:00,,,928,
15376,4831,2025-06-10 18:25:00,2025-06-10 20:20:00,,,1655,
15377,5227,2025-06-10 18:25:00,2025-06-10 20:50:00,,,56,
15378,5926,2025-06-10 18:25:00,2025-06-10 21:45:00,,,1035,
15379,5962,2025-06-10 18:25:00,2025-06-10 20:35:00,,,1820,
15380,6247,2025-06-10 18:25:00,2025-06-10 19:30:00,,,1334,
15381,7457,2025-06-10 18:25:00,2025-06-10 22:55:00,,,251,
15382,7565,2025-06-10 18:25:00,2025-06-10 19:55:00,,,339,
15383,7635,2025-06-10 18:25:00,2025-06-10 20:10:00,,,1723,
15384,7668,2025-06-10 18:25:00,2025-06-10 21:15:00,,,382,
15385,7762,2025-06-10 18:25:00,2025-06-10 21:15:00,,,1726,
15386,7989,2025-06-10 18:25:00,2025-06-10 21:30:00,,,1704,
15387,4177,2025-06-10 18:30:00,2025-06-10 21:15:00,,,605,
15388,4423,2025-06-10 18:30:00,2025-06-10 20:35:00,,,702,
15389,4791,2025-06-10 18:30:00,2025-06-10 19:30:00,,,1144,
15390,5222,2025-06-10 18:30:00,2025-06-10 21:05:00,,,1231,
15391,6564,2025-06-10 18:30:00,2025-06-10 19:35:00,,,1935,
15392,6980,2025-06-10 18:30:00,2025-06-10 19:55:00,,,655,
15393,7419,2025-06-10 18:30:00,2025-06-10 21:25:00,,,140,
15394,7690,2025-06-10 18:30:00,2025-06-10 19:20:00,,,73,
15395,7743,2025-06-10 18:30:00,2025-06-10 20:20:00,,,1158,
15396,4561,2025-06-10 18:35:00,2025-06-10 22:50:00,,,1860,
15397,4696,2025-06-10 18:35:00,2025-06-10 19:50:00,,,1666,
15398,4711,2025-06-10 18:35:00,2025-06-10 21:35:00,,,1664,
15399,4789,2025-06-10 18:35:00,2025-06-10 20:15:00,,,1116,
15400,5268,2025-06-10 18:35:00,2025-06-10 20:20:00,,,221,
15401,5315,2025-06-10 18:35:00,2025-06-10 20:30:00,,,1485,
15402,5375,2025-06-10 18:35:00,2025-06-10 20:05:00,,,1823,
15403,5585,2025-06-10 18:35:00,2025-06-10 20:55:00,,,1404,
15404,5837,2025-06-10 18:35:00,2025-06-10 22:00:00,,,133,
15405,5929,2025-06-10 18:35:00,2025-06-10 19:25:00,,,169,
15406,6348,2025-06-10 18:35:00,2025-06-10 21:10:00,,,332,
15407,6423,2025-06-10 18:35:00,2025-06-10 20:35:00,,,1633,
15408,6557,2025-06-10 18:35:00,2025-06-10 19:40:00,,,1661,
15409,6570,2025-06-10 18:35:00,2025-06-10 19:25:00,,,1917,
15410,6988,2025-06-10 18:35:00,2025-06-10 20:15:00,,,633,
15411,7494,2025-06-10 18:35:00,2025-06-10 21:30:00,,,1741,
15412,7517,2025-06-10 18:35:00,2025-06-10 20:20:00,,,1687,
15413,7857,2025-06-10 18:35:00,2025-06-10 21:25:00,,,393,
15414,4034,2025-06-10 18:40:00,2025-06-10 21:35:00,,,121,
15415,4404,2025-06-10 18:40:00,2025-06-10 21:05:00,,,1623,
15416,4568,2025-06-10 18:40:00,2025-06-10 20:35:00,,,1545,
15417,4688,2025-06-10 18:40:00,2025-06-10 21:15:00,,,154,
15418,5656,2025-06-10 18:40:00,2025-06-10 20:55:00,,,1299,
15419,5817,2025-06-10 18:40:00,2025-06-10 21:40:00,,,1886,
15420,6015,2025-06-10 18:40:00,2025-06-10 22:25:00,,,63,
15421,6099,2025-06-10 18:40:00,2025-06-10 22:50:00,,,989,
15422,6231,2025-06-10 18:40:00,2025-06-10 21:35:00,,,1695,
15423,6869,2025-06-10 18:40:00,2025-06-10 23:00:00,,,1908,
15424,7031,2025-06-10 18:40:00,2025-06-10 20:50:00,,,469,
15425,7141,2025-06-10 18:40:00,2025-06-10 21:40:00,,,105,
15426,7459,2025-06-10 18:40:00,2025-06-10 20:05:00,,,477,
15427,7614,2025-06-10 18:40:00,2025-06-10 20:10:00,,,548,
15428,4206,2025-06-10 18:45:00,2025-06-10 21:00:00,,,318,
15429,4259,2025-06-10 18:45:00,2025-06-10 20:45:00,,,222,
15430,4342,2025-06-10 18:45:00,2025-06-10 19:50:00,,,153,
15431,4667,2025-06-10 18:45:00,2025-06-10 21:20:00,,,669,
15432,5310,2025-06-10 18:45:00,2025-06-10 23:30:00,,,1526,
15433,5436,2025-06-10 18:45:00,2025-06-10 21:25:00,,,764,
15434,5766,2025-06-10 18:45:00,2025-06-10 21:40:00,,,733,
15435,6016,2025-06-10 18:45:00,2025-06-10 22:30:00,,,57,
15436,6100,2025-06-10 18:45:00,2025-06-10 22:55:00,,,1050,
15437,6435,2025-06-10 18:45:00,2025-06-10 21:10:00,,,1718,
15438,6604,2025-06-10 18:45:00,2025-06-10 20:15:00,,,1872,
15439,6669,2025-06-10 18:45:00,2025-06-10 20:30:00,,,78,
15440,6835,2025-06-10 18:45:00,2025-06-10 19:55:00,,,1504,
15441,6873,2025-06-10 18:45:00,2025-06-10 20:30:00,,,1586,
15442,6912,2025-06-10 18:45:00,2025-06-10 21:15:00,,,1579,
15443,7105,2025-06-10 18:45:00,2025-06-10 20:55:00,,,1859,
15444,7119,2025-06-10 18:45:00,2025-06-10 20:45:00,,,398,
15445,7456,2025-06-10 18:45:00,2025-06-10 23:15:00,,,335,
15446,7566,2025-06-10 18:45:00,2025-06-10 21:15:00,,,1525,
15447,4094,2025-06-10 18:50:00,2025-06-10 19:55:00,,,594,
15448,4144,2025-06-10 18:50:00,2025-06-10 22:05:00,,,113,
15449,4218,2025-06-10 18:50:00,2025-06-10 22:45:00,,,116,
15450,4328,2025-06-10 18:50:00,2025-06-10 20:20:00,,,1550,
15451,4551,2025-06-10 18:50:00,2025-06-10 20:15:00,,,260,
15452,5165,2025-06-10 18:50:00,2025-06-10 21:40:00,,,1905,
15453,5762,2025-06-10 18:50:00,2025-06-10 22:00:00,,,126,
15454,5848,2025-06-10 18:50:00,2025-06-10 21:55:00,,,1486,
15455,6228,2025-06-10 18:50:00,2025-06-10 20:30:00,,,678,
15456,6718,2025-06-10 18:50:00,2025-06-10 20:40:00,,,1508,
15457,6792,2025-06-10 18:50:00,2025-06-10 20:10:00,,,1502,
15458,6866,2025-06-10 18:50:00,2025-06-10 22:50:00,,,1431,
15459,7133,2025-06-10 18:50:00,2025-06-10 20:15:00,,,1904,
15460,7199,2025-06-10 18:50:00,2025-06-10 19:45:00,,,181,
15461,7663,2025-06-10 18:50:00,2025-06-10 22:10:00,,,1471,
15462,7794,2025-06-10 18:50:00,2025-06-10 23:05:00,,,1595,
15463,7887,2025-06-10 18:50:00,2025-06-10 20:55:00,,,1863,
15464,4174,2025-06-10 18:55:00,2025-06-10 21:10:00,,,1801,
15465,4182,2025-06-10 18:55:00,2025-06-10 22:45:00,,,162,
15466,4487,2025-06-10 18:55:00,2025-06-10 20:30:00,,,1936,
15467,5013,2025-06-10 18:55:00,2025-06-10 20:30:00,,,1527,
15468,5444,2025-06-10 18:55:00,2025-06-10 22:50:00,,,593,
15469,5488,2025-06-10 18:55:00,2025-06-10 20:50:00,,,415,
15470,5833,2025-06-10 18:55:00,2025-06-10 22:00:00,,,1746,
15471,6200,2025-06-10 18:55:00,2025-06-10 21:50:00,,,1804,
15472,6658,2025-06-10 18:55:00,2025-06-10 20:00:00,,,1780,
15473,6825,2025-06-10 18:55:00,2025-06-10 22:25:00,,,1748,
15474,7207,2025-06-10 18:55:00,2025-06-10 21:45:00,,,1001,
15475,7479,2025-06-10 18:55:00,2025-06-10 21:10:00,,,1882,
15476,7938,2025-06-10 18:55:00,2025-06-10 21:30:00,,,383,
15477,7949,2025-06-10 18:55:00,2025-06-10 23:55:00,,,213,
15478,4020,2025-06-10 19:00:00,2025-06-10 21:20:00,,,1744,
15479,4246,2025-06-10 19:00:00,2025-06-10 22:20:00,,,601,
15480,4460,2025-06-10 19:00:00,2025-06-10 20:50:00,,,74,
15481,4675,2025-06-10 19:00:00,2025-06-10 19:50:00,,,1251,
15482,4676,2025-06-10 19:00:00,2025-06-10 19:50:00,,,1628,
15483,4750,2025-06-10 19:00:00,2025-06-10 20:35:00,,,375,
15484,5045,2025-06-10 19:00:00,2025-06-10 20:20:00,,,338,
15485,5353,2025-06-10 19:00:00,2025-06-10 21:15:00,,,508,
15486,5465,2025-06-10 19:00:00,2025-06-10 22:10:00,,,1706,
15487,6182,2025-06-10 19:00:00,2025-06-10 20:35:00,,,1763,
15488,6209,2025-06-10 19:00:00,2025-06-10 21:45:00,,,619,
15489,6269,2025-06-10 19:00:00,2025-06-10 21:15:00,,,1893,
15490,6362,2025-06-10 19:00:00,2025-06-10 21:25:00,,,277,
15491,6700,2025-06-10 19:00:00,2025-06-10 20:15:00,,,337,
15492,6786,2025-06-10 19:00:00,2025-06-10 20:30:00,,,457,
15493,6975,2025-06-10 19:00:00,2025-06-10 22:05:00,,,1178,
15494,7252,2025-06-10 19:00:00,2025-06-10 22:20:00,,,1819,
15495,7311,2025-06-10 19:00:00,2025-06-10 19:55:00,,,1530,
15496,7726,2025-06-10 19:00:00,2025-06-10 21:05:00,,,1648,
15497,7763,2025-06-10 19:00:00,2025-06-10 21:50:00,,,1094,
15498,4211,2025-06-10 19:05:00,2025-06-10 21:15:00,,,204,
15499,4775,2025-06-10 19:05:00,2025-06-10 20:10:00,,,1198,
15500,4972,2025-06-10 19:05:00,2025-06-10 21:15:00,,,861,
15501,5244,2025-06-10 19:05:00,2025-06-10 20:10:00,,,1782,
15502,5459,2025-06-10 19:05:00,2025-06-10 21:05:00,,,1854,
15503,5571,2025-06-10 19:05:00,2025-06-10 21:45:00,,,349,
15504,5814,2025-06-10 19:05:00,2025-06-10 22:15:00,,,51,
15505,6527,2025-06-10 19:05:00,2025-06-10 22:50:00,,,473,
15506,6631,2025-06-10 19:05:00,2025-06-10 21:45:00,,,625,
15507,6876,2025-06-10 19:05:00,2025-06-10 20:55:00,,,1164,
15508,6994,2025-06-10 19:05:00,2025-06-10 22:00:00,,,1457,
15509,7128,2025-06-10 19:05:00,2025-06-10 21:45:00,,,235,
15510,7755,2025-06-10 19:05:00,2025-06-10 20:30:00,,,437,
15511,7806,2025-06-10 19:05:00,2025-06-10 20:30:00,,,1788,
15512,7820,2025-06-10 19:05:00,2025-06-10 21:40:00,,,1838,
15513,4277,2025-06-10 19:10:00,2025-06-10 21:45:00,,,100,
15514,4748,2025-06-10 19:10:00,2025-06-10 22:35:00,,,1799,
15515,4802,2025-06-10 19:10:00,2025-06-10 20:15:00,,,1336,
15516,4955,2025-06-10 19:10:00,2025-06-10 21:25:00,,,87,
15517,5243,2025-06-10 19:10:00,2025-06-10 20:15:00,,,1518,
15518,5538,2025-06-10 19:10:00,2025-06-10 21:45:00,,,79,
15519,5955,2025-06-10 19:10:00,2025-06-10 21:55:00,,,1688,
15520,6523,2025-06-10 19:10:00,2025-06-10 20:40:00,,,557,
15521,7122,2025-06-10 19:10:00,2025-06-10 21:00:00,,,1240,
15522,7602,2025-06-10 19:10:00,2025-06-10 20:40:00,,,214,
15523,7625,2025-06-10 19:10:00,2025-06-10 21:20:00,,,1866,
15524,4284,2025-06-10 19:15:00,2025-06-10 20:40:00,,,1551,
15525,4366,2025-06-10 19:15:00,2025-06-10 20:05:00,,,488,
15526,4461,2025-06-10 19:15:00,2025-06-10 21:40:00,,,1228,
15527,4875,2025-06-10 19:15:00,2025-06-10 20:30:00,,,158,
15528,4923,2025-06-10 19:15:00,2025-06-10 21:00:00,,,792,
15529,5005,2025-06-10 19:15:00,2025-06-10 21:35:00,,,299,
15530,5261,2025-06-10 19:15:00,2025-06-10 21:40:00,,,451,
15531,5826,2025-06-10 19:15:00,2025-06-10 22:35:00,,,763,
15532,5964,2025-06-10 19:15:00,2025-06-10 22:35:00,,,1027,
15533,6274,2025-06-10 19:15:00,2025-06-10 22:45:00,,,1716,
15534,6614,2025-06-10 19:15:00,2025-06-10 20:20:00,,,65,
15535,6665,2025-06-10 19:15:00,2025-06-10 21:10:00,,,186,
15536,7171,2025-06-10 19:15:00,2025-06-10 21:15:00,,,151,
15537,7440,2025-06-10 19:15:00,2025-06-10 22:30:00,,,1832,
15538,7444,2025-06-10 19:15:00,2025-06-10 20:30:00,,,1156,
15539,4230,2025-06-10 19:20:00,2025-06-10 21:30:00,,,147,
15540,4414,2025-06-10 19:20:00,2025-06-10 22:20:00,,,66,
15541,4438,2025-06-10 19:20:00,2025-06-10 21:10:00,,,1797,
15542,4817,2025-06-10 19:20:00,2025-06-10 22:05:00,,,858,
15543,4829,2025-06-10 19:20:00,2025-06-10 23:25:00,,,1897,
15544,5059,2025-06-10 19:20:00,2025-06-10 20:55:00,,,263,
15545,5245,2025-06-10 19:20:00,2025-06-10 22:30:00,,,1625,
15546,5311,2025-06-10 19:20:00,2025-06-10 22:20:00,,,1895,
15547,6142,2025-06-10 19:20:00,2025-06-10 21:15:00,,,740,
15548,6252,2025-06-10 19:20:00,2025-06-10 21:00:00,,,527,
15549,6736,2025-06-10 19:20:00,2025-06-10 21:45:00,,,389,
15550,6816,2025-06-10 19:20:00,2025-06-10 20:05:00,,,190,
15551,7146,2025-06-10 19:20:00,2025-06-10 21:30:00,,,1933,
15552,7217,2025-06-10 19:20:00,2025-06-10 22:10:00,,,128,
15553,4042,2025-06-10 19:25:00,2025-06-10 21:15:00,,,698,
15554,4394,2025-06-10 19:25:00,2025-06-10 20:35:00,,,264,
15555,4632,2025-06-10 19:25:00,2025-06-10 21:00:00,,,425,
15556,4734,2025-06-10 19:25:00,2025-06-10 20:20:00,,,225,
15557,4863,2025-06-10 19:25:00,2025-06-10 21:40:00,,,1899,
15558,5336,2025-06-10 19:25:00,2025-06-11 00:00:00,,,197,
15559,5443,2025-06-10 19:25:00,2025-06-10 23:20:00,,,1813,
15560,5854,2025-06-10 19:25:00,2025-06-10 21:35:00,,,14,
15561,6057,2025-06-10 19:25:00,2025-06-10 22:25:00,,,115,
15562,6637,2025-06-10 19:25:00,2025-06-10 20:45:00,,,173,
15563,6904,2025-06-10 19:25:00,2025-06-10 20:45:00,,,1576,
15564,7006,2025-06-10 19:25:00,2025-06-10 21:55:00,,,1740,
15565,7079,2025-06-10 19:25:00,2025-06-10 20:30:00,,,1330,
15566,7278,2025-06-10 19:25:00,2025-06-10 21:30:00,,,1453,
15567,7464,2025-06-10 19:25:00,2025-06-10 20:40:00,,,248,
15568,7675,2025-06-10 19:25:00,2025-06-10 20:45:00,,,416,
15569,4346,2025-06-10 19:30:00,2025-06-10 21:35:00,,,1759,
15570,4724,2025-06-10 19:30:00,2025-06-10 23:40:00,,,534,
15571,5048,2025-06-10 19:30:00,2025-06-10 22:15:00,,,302,
15572,5381,2025-06-10 19:30:00,2025-06-10 20:45:00,,,1615,
15573,5673,2025-06-10 19:30:00,2025-06-10 22:50:00,,,43,
15574,5812,2025-06-10 19:30:00,2025-06-10 22:10:00,,,10,
15575,6159,2025-06-10 19:30:00,2025-06-10 22:05:00,,,442,
15576,6323,2025-06-10 19:30:00,2025-06-10 20:55:00,,,539,
15577,6536,2025-06-10 19:30:00,2025-06-10 21:30:00,,,1262,
15578,7289,2025-06-10 19:30:00,2025-06-10 21:40:00,,,479,
15579,4525,2025-06-10 19:35:00,2025-06-10 22:10:00,,,15,
15580,4528,2025-06-10 19:35:00,2025-06-10 22:05:00,,,1332,
15581,4539,2025-06-10 19:35:00,2025-06-10 22:25:00,,,1634,
15582,4652,2025-06-10 19:35:00,2025-06-10 23:15:00,,,1555,
15583,4790,2025-06-10 19:35:00,2025-06-10 21:15:00,,,1777,
15584,5756,2025-06-10 19:35:00,2025-06-10 23:10:00,,,1477,
15585,6000,2025-06-10 19:35:00,2025-06-10 21:45:00,,,1123,
15586,6110,2025-06-10 19:35:00,2025-06-10 23:20:00,,,1601,
15587,6249,2025-06-10 19:35:00,2025-06-10 20:40:00,,,1902,
15588,6571,2025-06-10 19:35:00,2025-06-10 21:10:00,,,293,
15589,7568,2025-06-10 19:35:00,2025-06-10 23:00:00,,,522,
15590,4171,2025-06-10 19:40:00,2025-06-10 21:55:00,,,1930,
15591,4534,2025-06-10 19:40:00,2025-06-10 22:20:00,,,1698,
15592,4768,2025-06-10 19:40:00,2025-06-10 21:15:00,,,887,
15593,4964,2025-06-10 19:40:00,2025-06-10 22:15:00,,,1463,
15594,5233,2025-06-10 19:40:00,2025-06-10 21:30:00,,,1643,
15595,5627,2025-06-10 19:40:00,2025-06-10 21:55:00,,,445,
15596,5635,2025-06-10 19:40:00,2025-06-10 21:20:00,,,1414,
15597,5907,2025-06-10 19:40:00,2025-06-10 23:25:00,,,1925,
15598,6131,2025-06-10 19:40:00,2025-06-10 23:25:00,,,301,
15599,6396,2025-06-10 19:40:00,2025-06-10 22:55:00,,,561,
15600,6932,2025-06-10 19:40:00,2025-06-10 21:55:00,,,1407,
15601,6946,2025-06-10 19:40:00,2025-06-10 21:15:00,,,265,
15602,4028,2025-06-10 19:45:00,2025-06-10 21:00:00,,,320,
15603,4046,2025-06-10 19:45:00,2025-06-10 20:40:00,,,313,
15604,4305,2025-06-10 19:45:00,2025-06-10 22:00:00,,,924,
15605,4464,2025-06-10 19:45:00,2025-06-10 21:20:00,,,161,
15606,4604,2025-06-10 19:45:00,2025-06-10 23:00:00,,,1109,
15607,4684,2025-06-10 19:45:00,2025-06-10 22:00:00,,,492,
15608,4722,2025-06-10 19:45:00,2025-06-10 23:55:00,,,1062,
15609,5713,2025-06-10 19:45:00,2025-06-10 21:10:00,,,12,
15610,5855,2025-06-10 19:45:00,2025-06-10 23:45:00,,,291,
15611,5931,2025-06-10 19:45:00,2025-06-10 20:55:00,,,255,
15612,6320,2025-06-10 19:45:00,2025-06-10 21:45:00,,,1466,
15613,6802,2025-06-10 19:45:00,2025-06-10 21:55:00,,,1868,
15614,7087,2025-06-10 19:45:00,2025-06-10 21:05:00,,,1934,
15615,7547,2025-06-10 19:45:00,2025-06-10 22:25:00,,,1928,
15616,7983,2025-06-10 19:45:00,2025-06-10 21:40:00,,,1798,
15617,4159,2025-06-10 19:50:00,2025-06-10 22:15:00,,,1912,
15618,4197,2025-06-10 19:50:00,2025-06-10 23:55:00,,,447,
15619,4511,2025-06-10 19:50:00,2025-06-10 20:40:00,,,1622,
15620,4952,2025-06-10 19:50:00,2025-06-10 22:15:00,,,448,
15621,5073,2025-06-10 19:50:00,2025-06-10 22:55:00,,,533,
15622,5502,2025-06-10 19:50:00,2025-06-10 21:50:00,,,34,
15623,5529,2025-06-10 19:50:00,2025-06-10 21:35:00,,,1849,
15624,5711,2025-06-10 19:50:00,2025-06-10 21:20:00,,,444,
15625,5743,2025-06-10 19:50:00,2025-06-10 21:10:00,,,1793,
15626,6006,2025-06-10 19:50:00,2025-06-10 22:35:00,,,703,
15627,6401,2025-06-10 19:50:00,2025-06-10 21:35:00,,,180,
15628,6606,2025-06-10 19:50:00,2025-06-10 22:30:00,,,326,
15629,7302,2025-06-10 19:50:00,2025-06-10 21:30:00,,,1078,
15630,7633,2025-06-10 19:50:00,2025-06-10 22:05:00,,,909,
15631,7678,2025-06-10 19:50:00,2025-06-10 20:50:00,,,6,
15632,4484,2025-06-10 19:55:00,2025-06-10 23:15:00,,,1442,
15633,4966,2025-06-10 19:55:00,2025-06-10 20:40:00,,,1370,
15634,5114,2025-06-10 19:55:00,2025-06-10 21:50:00,,,1743,
15635,5228,2025-06-10 19:55:00,2025-06-10 22:20:00,,,1900,
15636,5358,2025-06-10 19:55:00,2025-06-10 22:00:00,,,232,
15637,5385,2025-06-10 19:55:00,2025-06-10 22:35:00,,,237,
15638,5787,2025-06-10 19:55:00,2025-06-10 21:55:00,,,374,
15639,5832,2025-06-10 19:55:00,2025-06-10 23:35:00,,,420,
15640,6551,2025-06-10 19:55:00,2025-06-10 21:55:00,,,831,
15641,6563,2025-06-10 19:55:00,2025-06-10 21:00:00,,,1766,
15642,7057,2025-06-10 19:55:00,2025-06-10 21:30:00,,,1910,
15643,7222,2025-06-10 19:55:00,2025-06-10 21:55:00,,,53,
15644,7900,2025-06-10 19:55:00,2025-06-10 23:10:00,,,604,
15645,7921,2025-06-10 19:55:00,2025-06-10 20:50:00,,,948,
15646,4076,2025-06-10 20:00:00,2025-06-10 21:15:00,,,245,
15647,4131,2025-06-10 20:00:00,2025-06-10 23:20:00,,,645,
15648,4141,2025-06-10 20:00:00,2025-06-10 23:15:00,,,550,
15649,5088,2025-06-10 20:00:00,2025-06-10 22:20:00,,,1845,
15650,5539,2025-06-10 20:00:00,2025-06-10 21:45:00,,,1631,
15651,5853,2025-06-10 20:00:00,2025-06-10 22:10:00,,,5,
15652,6281,2025-06-10 20:00:00,2025-06-10 22:05:00,,,1594,
15653,6697,2025-06-10 20:00:00,2025-06-10 21:20:00,,,272,
15654,7124,2025-06-10 20:00:00,2025-06-10 23:00:00,,,22,
15655,7529,2025-06-10 20:00:00,2025-06-10 21:25:00,,,1755,
15656,7555,2025-06-10 20:00:00,2025-06-10 21:50:00,,,167,
15657,4457,2025-06-10 20:05:00,2025-06-10 21:40:00,,,1570,
15658,4677,2025-06-10 20:05:00,2025-06-10 22:15:00,,,1311,
15659,4881,2025-06-10 20:05:00,2025-06-10 21:30:00,,,1391,
15660,4934,2025-06-10 20:05:00,2025-06-10 21:50:00,,,648,
15661,4942,2025-06-10 20:05:00,2025-06-10 22:10:00,,,1333,
15662,5306,2025-06-10 20:05:00,2025-06-10 22:30:00,,,55,
15663,5996,2025-06-10 20:05:00,2025-06-10 23:45:00,,,1553,
15664,6174,2025-06-10 20:05:00,2025-06-10 22:55:00,,,739,
15665,7356,2025-06-10 20:05:00,2025-06-10 21:25:00,,,219,
15666,7489,2025-06-10 20:05:00,2025-06-10 22:25:00,,,423,
15667,7526,2025-06-10 20:05:00,2025-06-10 21:40:00,,,1098,
15668,7643,2025-06-10 20:05:00,2025-06-10 20:55:00,,,1776,
15669,7769,2025-06-10 20:05:00,2025-06-10 23:50:00,,,26,
15670,7956,2025-06-10 20:05:00,2025-06-10 23:25:00,,,875,
15671,4281,2025-06-10 20:10:00,2025-06-10 22:30:00,,,1876,
15672,4557,2025-06-10 20:10:00,2025-06-10 22:10:00,,,1874,
15673,4628,2025-06-10 20:10:00,2025-06-10 22:30:00,,,1593,
15674,4823,2025-06-10 20:10:00,2025-06-10 22:45:00,,,67,
15675,4861,2025-06-10 20:10:00,2025-06-10 22:45:00,,,668,
15676,5702,2025-06-10 20:10:00,2025-06-10 22:25:00,,,752,
15677,5775,2025-06-10 20:10:00,2025-06-10 21:05:00,,,283,
15678,6031,2025-06-10 20:10:00,2025-06-10 23:05:00,,,104,
15679,6394,2025-06-10 20:10:00,2025-06-10 21:40:00,,,1409,
15680,6682,2025-06-10 20:10:00,2025-06-10 21:35:00,,,1287,
15681,7048,2025-06-10 20:10:00,2025-06-10 22:00:00,,,1894,
15682,7246,2025-06-10 20:10:00,2025-06-10 22:15:00,,,1851,
15683,7640,2025-06-10 20:10:00,2025-06-10 21:50:00,,,1616,
15684,7647,2025-06-10 20:10:00,2025-06-10 23:40:00,,,1513,
15685,7712,2025-06-10 20:10:00,2025-06-10 22:35:00,,,331,
15686,4993,2025-06-10 20:15:00,2025-06-10 22:10:00,,,305,
15687,5229,2025-06-10 20:15:00,2025-06-10 21:50:00,,,1253,
15688,5482,2025-06-10 20:15:00,2025-06-10 22:15:00,,,755,
15689,5744,2025-06-10 20:15:00,2025-06-10 21:35:00,,,426,
15690,5885,2025-06-10 20:15:00,2025-06-10 21:25:00,,,1720,
15691,6308,2025-06-10 20:15:00,2025-06-10 21:55:00,,,502,
15692,6535,2025-06-10 20:15:00,2025-06-10 22:15:00,,,193,
